Timestamp,Game_Number,Turn_Number,FEN,Error_Message
2026-02-22 16:18:57,49,1,rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1
2026-02-22 16:18:58,50,1,rnbqkbnr/pppppppp/8/8/8/N7/PPPPPPPP/R1BQKBNR b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/N7/PPPPPPPP/R1BQKBNR b KQkq - 1 1
2026-02-22 16:18:59,51,1,rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:00,52,1,rnbqkbnr/pppppppp/8/8/8/7N/PPPPPPPP/RNBQKB1R b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/7N/PPPPPPPP/RNBQKB1R b KQkq - 1 1
2026-02-22 16:19:01,53,1,rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:02,54,1,rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:03,55,1,rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:05,56,1,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:06,57,1,rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:07,58,1,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:08,59,1,rnbqkbnr/pppppppp/8/8/8/N7/PPPPPPPP/R1BQKBNR b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/N7/PPPPPPPP/R1BQKBNR b KQkq - 1 1
2026-02-22 16:19:09,60,1,rnbqkbnr/pppppppp/8/8/8/3P4/PPP1PPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/3P4/PPP1PPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:10,61,1,rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:11,62,1,rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1
2026-02-22 16:19:12,63,1,rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:13,64,1,rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:15,65,1,rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:16,66,1,rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:17,67,1,rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:18,68,1,rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:19:19,69,1,rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:26:49,1,1,rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1
2026-02-22 16:27:00,2,1,rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:27:14,3,2,rnbqkbnr/ppp1pppp/3p4/1N6/8/8/PPPPPPPP/R1BQKBNR b KQkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/3p4/1N6/8/8/PPPPPPPP/R1BQKBNR b KQkq - 1 2
2026-02-22 16:27:26,4,2,rnbqkbnr/ppp1pppp/8/3N4/8/8/PPPPPPPP/R1BQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3N4/8/8/PPPPPPPP/R1BQKBNR b KQkq - 0 2
2026-02-22 16:27:32,5,1,rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/5P2/8/PPPPP1PP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:27:38,6,1,rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1
2026-02-22 16:27:44,7,1,rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:27:51,8,1,rnbqkbnr/pppppppp/8/8/7P/8/PPPPPPP1/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/7P/8/PPPPPPP1/RNBQKBNR b KQkq - 0 1
2026-02-22 16:27:57,9,1,rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:28:09,10,2,rnbqkbnr/ppp1pppp/8/3p4/8/4P3/PPPPKPPP/RNBQ1BNR b kq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/4P3/PPPPKPPP/RNBQ1BNR b kq - 1 2
2026-02-22 16:28:27,11,3,rnbqkbnr/ppp1pppp/8/3p4/4PP2/P7/1PPP2PP/RNBQKBNR b KQkq - 0 3,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/4PP2/P7/1PPP2PP/RNBQKBNR b KQkq - 0 3
2026-02-22 16:28:40,12,2,rnbqkbnr/ppp1pppp/8/3p3P/8/8/PPPPPPP1/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p3P/8/8/PPPPPPP1/RNBQKBNR b KQkq - 0 2
2026-02-22 16:28:46,13,1,rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1
2026-02-22 16:28:58,14,2,rnbqkbnr/ppp1pppp/8/3p4/8/4P2N/PPPP1PPP/RNBQKB1R b KQkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/4P2N/PPPP1PPP/RNBQKB1R b KQkq - 1 2
2026-02-22 16:29:10,15,2,rnbqkbnr/ppp1pppp/3p4/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/3p4/8/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 2
2026-02-22 16:29:17,16,1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:29:23,17,1,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:29:25,18,1,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:29:31,19,1,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:29:42,20,2,rnbqkbnr/ppp1pppp/8/3p4/8/N6N/PPPPPPPP/R1BQKB1R b KQkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/N6N/PPPPPPPP/R1BQKB1R b KQkq - 1 2
2026-02-22 16:29:54,21,2,rnbqkbnr/ppp1pppp/8/3p4/8/P6N/1PPPPPPP/RNBQKB1R b KQkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/P6N/1PPPPPPP/RNBQKB1R b KQkq - 1 2
2026-02-22 16:30:06,22,2,rnbqkbnr/ppp1pppp/8/3p4/3P4/1P6/P1P1PPPP/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/3P4/1P6/P1P1PPPP/RNBQKBNR b KQkq - 0 2
2026-02-22 16:30:19,23,2,rnbqkbnr/ppp1pppp/8/3p4/8/N4N2/PPPPPPPP/R1BQKB1R b KQkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/N4N2/PPPPPPPP/R1BQKB1R b KQkq - 1 2
2026-02-22 16:30:31,24,2,rnbqkbnr/ppp1pppp/3p4/8/7P/4P3/PPPP1PP1/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/3p4/8/7P/4P3/PPPP1PP1/RNBQKBNR b KQkq - 0 2
2026-02-22 16:30:50,25,3,rnbqkbnr/ppp1pNpp/8/8/3p4/8/PPPPPPPP/RNBQKB1R b KQkq - 0 3,illegal uci: 'e2e4' in rnbqkbnr/ppp1pNpp/8/8/3p4/8/PPPPPPPP/RNBQKB1R b KQkq - 0 3
2026-02-22 16:31:03,26,2,rnbqkbnr/ppp1pppp/3p4/8/4P3/5Q2/PPPP1PPP/RNB1KBNR b KQkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/3p4/8/4P3/5Q2/PPPP1PPP/RNB1KBNR b KQkq - 1 2
2026-02-22 16:31:16,27,2,rnbqkbnr/ppp1pppp/8/3p4/8/7P/PPPPPPPR/RNBQKBN1 b Qkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/7P/PPPPPPPR/RNBQKBN1 b Qkq - 1 2
2026-02-22 16:31:29,28,2,rnbqkbnr/ppp1pppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/4P3/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 2
2026-02-22 16:31:36,29,1,rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1
2026-02-22 16:31:48,30,2,rnbqkbnr/ppp1pppp/3p4/8/8/3P3P/PPP1PPP1/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/3p4/8/8/3P3P/PPP1PPP1/RNBQKBNR b KQkq - 0 2
2026-02-22 16:32:00,31,2,rnbqkbnr/ppp1pppp/8/3p4/1P6/3P4/P1P1PPPP/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/1P6/3P4/P1P1PPPP/RNBQKBNR b KQkq - 0 2
2026-02-22 16:32:06,32,1,rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/2P5/PP1PPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:32:25,33,3,rnbqkbnr/ppp1pppp/8/3p4/1PP5/7N/P2PPPPP/RNBQKB1R b KQkq - 1 3,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/1PP5/7N/P2PPPPP/RNBQKB1R b KQkq - 1 3
2026-02-22 16:32:44,34,3,rnbqkbnr/ppp1pppp/8/3p4/7P/2P2P2/PP1PP1P1/RNBQKBNR b KQkq - 0 3,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/7P/2P2P2/PP1PP1P1/RNBQKBNR b KQkq - 0 3
2026-02-22 16:32:56,35,2,rnbqkbnr/ppp1pppp/8/3p4/6PP/8/PPPPPP2/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/6PP/8/PPPPPP2/RNBQKBNR b KQkq - 0 2
2026-02-22 16:33:08,36,2,rnbqkbnr/ppp1pppp/8/3p4/P7/5P2/1PPPP1PP/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/P7/5P2/1PPPP1PP/RNBQKBNR b KQkq - 0 2
2026-02-22 16:33:21,37,2,rnbqkbnr/ppp1pppp/8/3p4/1P6/2N5/P1PPPPPP/R1BQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/1P6/2N5/P1PPPPPP/R1BQKBNR b KQkq - 0 2
2026-02-22 16:33:33,38,2,rnbqkbnr/ppp1pppp/8/3p4/8/3P2P1/PPP1PP1P/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/3P2P1/PPP1PP1P/RNBQKBNR b KQkq - 0 2
2026-02-22 16:33:45,39,2,rnbqkbnr/ppp1pppp/8/3p4/8/8/PPPPPPPP/RNBQKBNR b KQkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/8/PPPPPPPP/RNBQKBNR b KQkq - 1 2
2026-02-22 16:33:57,40,2,rnbqkbnr/ppp1pppp/8/3p4/8/N2P4/PPP1PPPP/R1BQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/N2P4/PPP1PPPP/R1BQKBNR b KQkq - 0 2
2026-02-22 16:34:10,41,2,rnbqkbnr/ppp1pppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/3P4/4P3/PPP2PPP/RNBQKBNR b KQkq - 0 2
2026-02-22 16:34:22,42,2,rnbqkbnr/ppp1pppp/8/3p4/7P/P7/1PPPPPP1/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/7P/P7/1PPPPPP1/RNBQKBNR b KQkq - 0 2
2026-02-22 16:34:35,43,2,rnbqkbnr/ppp1pppp/8/3p4/4P3/5P2/PPPP2PP/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/4P3/5P2/PPPP2PP/RNBQKBNR b KQkq - 0 2
2026-02-22 16:34:47,44,2,rnbqkbnr/ppp1pppp/8/3p4/8/1P5N/P1PPPPPP/RNBQKB1R b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/1P5N/P1PPPPPP/RNBQKB1R b KQkq - 0 2
2026-02-22 16:35:05,45,3,rnbqkbnr/ppp1pppp/8/3p4/5P1P/3P4/PPP1P1P1/RNBQKBNR b KQkq - 0 3,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/5P1P/3P4/PPP1P1P1/RNBQKBNR b KQkq - 0 3
2026-02-22 16:35:17,46,2,rnbqkbnr/ppp1pppp/8/3p4/5P2/2N5/PPPPP1PP/R1BQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/5P2/2N5/PPPPP1PP/R1BQKBNR b KQkq - 0 2
2026-02-22 16:35:24,47,1,rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/1P6/P1PPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:35:41,48,3,rnbqkbnr/ppp1pppp/8/8/1P1pP3/5P2/P1PP2PP/RNBQKBNR b KQkq - 0 3,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/8/1P1pP3/5P2/P1PP2PP/RNBQKBNR b KQkq - 0 3
2026-02-22 16:35:47,49,1,rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1
2026-02-22 16:35:53,50,1,rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:35:59,51,1,rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:36:11,52,2,rnbqkbnr/ppp1pppp/8/3p4/7P/3P4/PPP1PPP1/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/7P/3P4/PPP1PPP1/RNBQKBNR b KQkq - 0 2
2026-02-22 16:36:22,53,1,rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:36:29,54,1,rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:36:42,55,2,rnbqkbnr/ppp1pppp/8/3p4/8/4P1P1/PPPP1P1P/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/4P1P1/PPPP1P1P/RNBQKBNR b KQkq - 0 2
2026-02-22 16:36:53,56,1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:37:04,57,2,rnbqkbnr/ppp1pppp/8/3p4/P7/8/RPPPPPPP/1NBQKBNR b Kkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/P7/8/RPPPPPPP/1NBQKBNR b Kkq - 1 2
2026-02-22 16:37:17,58,2,rnbqkbnr/ppp1pppp/8/3p4/8/P4P2/1PPPP1PP/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/P4P2/1PPPP1PP/RNBQKBNR b KQkq - 0 2
2026-02-22 16:37:29,59,2,rnbqkbnr/ppp1pppp/8/3p4/1P6/2P5/P2PPPPP/RNBQKBNR b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/1P6/2P5/P2PPPPP/RNBQKBNR b KQkq - 0 2
2026-02-22 16:37:41,60,2,rnbqkbnr/ppp1pppp/3p4/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/3p4/8/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 2
2026-02-22 16:37:48,61,1,rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/5P2/PPPPP1PP/RNBQKBNR b KQkq - 0 1
2026-02-22 16:38:00,62,2,rnbqkbnr/ppp1pppp/8/3p4/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 1 2,illegal uci: 'e2e4' in rnbqkbnr/ppp1pppp/8/3p4/8/2N2N2/PPPPPPPP/R1BQKB1R b KQkq - 1 2
2026-02-22 16:38:06,63,1,rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1
2026-02-22 17:55:58,1,1,rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/P7/1PPPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-22 17:56:09,2,1,rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1
2026-02-24 22:49:50,1,1,rnbqkbnr/pppppppp/8/8/8/N7/PPPPPPPP/R1BQKBNR b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/N7/PPPPPPPP/R1BQKBNR b KQkq - 1 1
2026-02-24 22:49:52,2,1,rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/P7/8/1PPPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-24 22:49:53,3,1,rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1
2026-02-24 22:49:54,4,1,rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/8/7P/PPPPPPP1/RNBQKBNR b KQkq - 0 1
2026-02-24 22:49:55,5,1,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1
2026-02-24 22:49:56,6,1,rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1
2026-02-24 22:49:57,7,1,rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-24 22:49:58,8,1,rnbqkbnr/pppppppp/8/8/7P/8/PPPPPPP1/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/7P/8/PPPPPPP1/RNBQKBNR b KQkq - 0 1
2026-02-24 22:49:59,9,1,rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/1P6/8/P1PPPPPP/RNBQKBNR b KQkq - 0 1
2026-02-24 22:52:26,1,1,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1
2026-02-24 22:52:37,2,1,rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1,illegal uci: 'e2e4' in rnbqkbnr/pppppppp/8/8/6P1/8/PPPPPP1P/RNBQKBNR b KQkq - 0 1
2026-02-24 23:18:30,1,16,rn1qkbn1/4pp2/2p1b3/4B2p/1p1pP3/3P4/P1Q2PPP/RNN1KB1R b KQq - 1 16,illegal uci: 'e2e4' in rn1qkbn1/4pp2/2p1b3/4B2p/1p1pP3/3P4/P1Q2PPP/RNN1KB1R b KQq - 1 16
2026-02-24 23:25:31,2,25,rn1qkbnr/8/5ppp/1b1p4/2ppp1P1/8/P2BPP1P/Q1R1KBNR b Kkq - 4 25,illegal uci: 'e2e4' in rn1qkbnr/8/5ppp/1b1p4/2ppp1P1/8/P2BPP1P/Q1R1KBNR b Kkq - 4 25
